note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar,source_keyword
5241739360338072,帮我介绍健身教练的高中同学，她高考后为了读幼教专业，走关系加花钱，大概五万吧，姑姑是高校老师，所以专业考不好算什么，都是有门路的，张雪峰你不行啊 不过幼儿园都关门潮了，幼教真的好吗……这是我对上一条的具体体会。我也知道幼教在机关学校（不是普通人读书那种） 收好多家长礼的，难进 ...全文,1765240312,2025-12-09 00:31:52+08:00,0,0,0,1765217211376,https://m.weibo.cn/detail/5241739360338072,江苏,1824678742,折叠光,m,https://m.weibo.cn/u/1824678742?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.896.896.180/6cc26356ly8hmyntb2x89j20ow0owdhr.jpg?KID=imgbed,tva&Expires=1765228011&ssig=3cLb9AvB6G",张雪峰 专业
5241696264915407,#多校撤销外语专业# 这是AI带来的时代变革，有些高校将原有外语专业，更名为新专业，如英美文学、法律英语、国际传播等，并推进与计算机、AI的交叉复合，如培养英文+计算机技术的双学位。这种调整究竟是为传统专业换上“新马甲”以吸引生源，还是真正推进课程重构与培养模式改革，仍需观察与审视。 ...全文,1765230038,2025-12-08 21:40:38+08:00,25,2,0,1765217211377,https://m.weibo.cn/detail/5241696264915407,上海,2511656610,硬核豌豆,f,https://m.weibo.cn/u/2511656610?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/95b4d6a2gy1hxw1dvq7nij20u00u00w4.jpg?KID=imgbed,tva&Expires=1765228011&ssig=iQDOlen%2BQ1",张雪峰 专业
5241703084068563,张雪峰  复旦女大学生直播间发出不雅声音，张雪峰直播开怼！ 毛豆拌黄瓜的微博视频 ,1765231664,2025-12-08 22:07:44+08:00,16,8,7,1765217211378,https://m.weibo.cn/detail/5241703084068563,湖北,5640303290,毛豆拌黄瓜,f,https://m.weibo.cn/u/5640303290?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0069I8xIly8hoyroajz77j30u00u0juf.jpg?KID=imgbed,tva&Expires=1765228011&ssig=n33O8h0iZq",张雪峰 专业
5241696154552174,#多校撤销外语专业#虽然张雪峰被处罚了，但是拿他的言论发博能不能带原视频？？？他的直播是没有字幕的，随便p个文字上去跟鲁迅说过的话有什么区别 ,1765230012,2025-12-08 21:40:12+08:00,0,0,0,1765217211379,https://m.weibo.cn/detail/5241696154552174,浙江,7261076042,迂鱼雨浴,f,https://m.weibo.cn/u/7261076042?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/007VoJzIly8ht5clmcqcdj30u00u00ye.jpg?KID=imgbed,tva&Expires=1765228011&ssig=9bsAdPM4lw",张雪峰 专业
5241681542122091,看张雪峰说考古专业简直就是两眼一黑…在土地里埋个四边形三角形就能测出一个人学考古是否合适…所以在他的认知里考古就简单地等同于挖土 太滑稽了。 ,1765226528,2025-12-08 20:42:08+08:00,1,0,0,1765217211381,https://m.weibo.cn/detail/5241681542122091,浙江,3293823155,_____cannibals,f,https://m.weibo.cn/u/3293823155?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/c453c0b3ly8hlz2awu8kuj20u00u0gnr.jpg?KID=imgbed,tva&Expires=1765228011&ssig=SoRCmFTDvb",张雪峰 专业
5241673828278050,#张雪峰复播后仍污言秽语#你让太多的人眼红了，又让太多的人清醒了，不封你封谁？如果没有你，高校的日子多好过啊，那些冷门专业，搞到现在都没有人报了，教育部取消专业都忙不过来了。你叫那些靠冷门专业的专家学者教授怎么混日子？不得不靠搞女拳、女权、伪史、动保养家糊口。不得不靠境外势力给 ...全文,1765224689,2025-12-08 20:11:29+08:00,0,0,0,1765217266100,https://m.weibo.cn/detail/5241673828278050,广东,7512506690,春草一枚香,m,https://m.weibo.cn/u/7512506690?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.132.132.180/008cpIaKly4gjnh9q1bpkj303o03o3yb.jpg?KID=imgbed,tva&Expires=1765228011&ssig=0PO1UnOZMe",张雪峰 专业
5241619252513950,如何评价张雪峰？？刚看一期视频，连线指导一个想让孩子留在当地的家长填报志愿，让她去看当地政府的工作报告，结合未来的发展方向，选择专业。另外一个视频，他开导一个意外致残导致心理问题的女高中生，说着说着就沉默了几十秒，然后哽咽着说&quot;要强的人都是很艰难的”，劝女生放过自己好好生活，那 ...全文,1765211677,2025-12-08 16:34:37+08:00,8,0,0,1765217266102,https://m.weibo.cn/detail/5241619252513950,浙江,7810882899,西梅鉴茶师,f,https://m.weibo.cn/u/7810882899?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008wBFsfly8i6yveqvyyjj30u00u0q50.jpg?KID=imgbed,tva&Expires=1765228011&ssig=viNIVK%2BnUz",张雪峰 专业
5241592804017464,张雪峰  奥赛学霸连麦问人生规划，张雪峰又掏心窝子了#视频百亿流量扶持计划##中长视频流量扶持计划# 小龙说世界的微博视频 ,1765205371,2025-12-08 14:49:31+08:00,9,2,3,1765217266103,https://m.weibo.cn/detail/5241592804017464,广东,7821067086,小龙说世界,m,https://m.weibo.cn/u/7821067086?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.240.240.180/008xioPkly8hwyu8ynwuxj306o06o3yi.jpg?KID=imgbed,tva&Expires=1765228011&ssig=HfsOrakA6O",张雪峰 专业
5241589408730248,【#张雪峰新公司叫在田图书#】#张雪峰在河南投资成立新公司#12月8日，纵览新闻记者在企查查平台查询到，近日，河南在田图书有限公司成立，法定代表人为武亮，注册资本500万人民币，经营范围包括出版物零售、出版物批发、出版物印刷等，由张雪峰（张子彪）全资持股的苏州峰阅万卷文化图书有限公司、河南 ...全文,1765204562,2025-12-08 14:36:02+08:00,7,0,0,1765217266106,https://m.weibo.cn/detail/5241589408730248,,1738004582,纵览新闻,m,https://m.weibo.cn/u/1738004582?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.600.600.180/001TCunYly8i3133h6qooj60go0gowfh02.jpg?KID=imgbed,tva&Expires=1765228011&ssig=QRbV5cpjMM",张雪峰 专业
5241588569606617,不只是计算机专业裁员，只是它易被报道而已，张雪峰🧑🏫太懂新闻学了！#张雪峰##一分钟视频创作季##教育观点##升学规划# 卿心荡漾的微博视频 ,1765204362,2025-12-08 14:32:42+08:00,1,0,1,1765217266107,https://m.weibo.cn/detail/5241588569606617,广东,6443154312,卿心荡漾,f,https://m.weibo.cn/u/6443154312?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.700.700.180/00722OLKly8i3992eoj9tj30jg0jg3za.jpg?KID=imgbed,tva&Expires=1765228011&ssig=n1prr%2BBY9g",张雪峰 专业
5241586487396484,铁路局大专生最多？张雪峰道出现实！#张雪峰##一分钟视频创作季##教育观点##大专生# Selunalys的微博视频 ,1765203865,2025-12-08 14:24:25+08:00,0,0,0,1765217266108,https://m.weibo.cn/detail/5241586487396484,广东,7584199409,Selunalys,f,https://m.weibo.cn/u/7584199409?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008hgwIVly8i2zko8t4i0j30u00u0q4q.jpg?KID=imgbed,tva&Expires=1765228066&ssig=BTvhjrnMuV",张雪峰 专业
5241487961883176,【#让流量匹配责任，让言行遵守规范#】#画里话外#近日，网信部门依法处置包括“张雪峰”“户晨风”等在内的多个违规网络名人账号，引发全网广泛关注。这一整治行动再次明确传递出“网络不是法外之地”的强烈信号，彰显了监管部门净化网络生态的坚定决心。网络名人崛起，得益于数字时代的流量红利。他 ...全文,1765180375,2025-12-08 07:52:55+08:00,1,0,0,1765217266109,https://m.weibo.cn/detail/5241487961883176,,1899227237,青岛早报,m,https://m.weibo.cn/u/1899227237?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.600.600.180/0024wXLnly8h8vh067hblj60go0gojs302.jpg?KID=imgbed,tva&Expires=1765228066&ssig=zqCJ4wyPlA",张雪峰 专业
5241369402541375,#微博声浪计划# #听见微博# 【聊天的人】蛋蛋：知名播客制作人，纪录片编导，配音演员袁木_Mark：万里江河播客制作人【往期精彩内容】64.五千万资产相亲局是个怎样的狗血存在？聊聊现实的荒诞42.“老鼠人”为什么成为一种主流趋势文化？复杂系统里反结构性痼疾的生存法则62.山姆会员为什么这么反 ...全文,1765152108,2025-12-08 00:01:48+08:00,0,0,0,1765217266110,https://m.weibo.cn/detail/5241369402541375,,5789369157,Mark_2046,m,https://m.weibo.cn/u/5789369157?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.700.700.180/006jNBnTly8i6ca6xce2dj30jg0jggmk.jpg?KID=imgbed,tva&Expires=1765228066&ssig=wRHQikgSmI",张雪峰 专业
5241364753418104,警惕张雪峰高考志愿指导：危言耸听背后的 “收割套路”“选这个专业找不到工作！”“不报那个学校你就亏了！” 张雪峰在高考志愿指导中的 “语出惊人”，总能精准戳中家长和考生的焦虑。但深入了解便会发现，这些看似 “犀利” 的观点，实则是他和团队为牟取暴利设计的 “收割套路”，背后藏着诸多误 ...全文,1765151000,2025-12-07 23:43:20+08:00,0,0,0,1765217266111,https://m.weibo.cn/detail/5241364753418104,北京,7935736480,喵呜咔咔拉,f,https://m.weibo.cn/u/7935736480?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.800.800.180/008F3xzGly8hry402ktslj30m80m8juf.jpg?KID=imgbed,tva&Expires=1765228066&ssig=zGNr%2FtcfSY",张雪峰 专业
5241346106851722,初下定论，仅供参考，心无常定，念不为静张雪峰老师张雪峰具有多面性，从最简单的两面来说吧，首先有认识的人之前在他的公司干过，一月两万，但是，朋友圈等社交媒体必须发广告宣传，还有一些加班，后面他辞职了，可能是因为心力憔悴，这一点体现了张雪峰的资本性。其次开网上直播指导选专业 ...全文,1765146553,2025-12-07 22:29:13+08:00,0,0,0,1765217310403,https://m.weibo.cn/detail/5241346106851722,山东,6628504702,山河万里少年归,m,https://m.weibo.cn/u/6628504702?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif?KID=imgbed,tva&Expires=1765228110&ssig=yPHgt1Uup0",张雪峰 专业
5240754076387034,#张雪峰复播后仍污言秽语#张雪峰得罪了新闻专业的一批人，日常言语被无限放大审查。好像官方媒体得字正腔圆，滴水不漏。他的立场没问题，意识形态没问题，只是老百姓说的嘴不干净而已，看来雪峰需要有话好好说了。一本正经的说事。 大毛莱才的微博视频  ,1765005403,2025-12-06 07:16:43+08:00,238,122,53,1765217310407,https://m.weibo.cn/detail/5240754076387034,广东,6286781812,大毛莱才,m,https://m.weibo.cn/u/6286781812?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/006RsH8Ely8i5pnwzv260j30go0gojsh.jpg?KID=imgbed,tva&Expires=1765228110&ssig=LkdwnJ1HYa",张雪峰 专业
5240984390601693,太狂了！张雪峰复播后仍污言秽语。曾经坐拥6500万粉丝的网红主播张雪峰，曾因不当言论被停播28天，被禁止再关注。复播不久，他在小号直播时，却依然频繁使用污言秽语。专家表示，网络名人的流量影响力不是恃名而狂的特权，而是意味着更重的责任，更应该规范自身言行，恪守公序良俗底线。据悉，张 ...全文,1765060314,2025-12-06 22:31:54+08:00,16,9,3,1765217310408,https://m.weibo.cn/detail/5240984390601693,日本,2343014623,衝鋒号角,f,https://m.weibo.cn/u/2343014623?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/8ba790dfly8hfgauhfh8cj20u00u00vx.jpg?KID=imgbed,tva&Expires=1765228110&ssig=HHT5DY3Uv7",张雪峰 专业
5241189718820162,彪哥惹谁了？彪哥深受大多数人的喜爱毋庸置疑，关键是他一己之力让好多大学赚钱热门专业一夜变成了冷门，对相关行业当头一棒，站在道德的制高点上为了80%人的利益得罪了20%的实权派。官方是禁了他最近的不是以后的，且最近封禁的只有他是文明用语用词不当产生的问题，其他主播全是违禁立场或越线， ...全文,1765109268,2025-12-07 12:07:48+08:00,0,0,0,1765217310409,https://m.weibo.cn/detail/5241189718820162,河南,7492068078,老王与社会,m,https://m.weibo.cn/u/7492068078?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008b1X9Ily8i72l3w6a4ij30u00u0jt4.jpg?KID=imgbed,tva&Expires=1765228110&ssig=Ix4mlBVgs1",张雪峰 专业
5241164757472084,馆长有统战价值，而张雪峰触及到了冷门学科学阀们的利益呀。韭菜都不报考垃圾专业，没人口基数这些专业怎么筛选牛马//@ChefPopa:下贱呗//@子午侠士:是啊，馆长的脏话更难听，啥事没有//@酷酷的杰-:馆长过来直播的时候也是这样，怎么不点名他呢,1765103317,2025-12-07 10:28:37+08:00,0,0,0,1765217310410,https://m.weibo.cn/detail/5241164757472084,北京,1153178414,视察_国机二院,m,https://m.weibo.cn/u/1153178414?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/44bc1b2ely8ha59raj9gyj20u00u0jss.jpg?KID=imgbed,tva&Expires=1765228110&ssig=EU6f2g7B0P",张雪峰 专业
5241155340995919,大学报志愿，最怕的就是看名字猜专业。好多听起来“健康”的专业，实际做的和你想象的完全不一样。比如“食品科学与工程”——你以为它是研究营养搭配、给人做膳食方案的？其实大部分方向是食品加工、食品安全检测、工厂生产工艺，更像食品界的“工程师”，而不是营养师。再比如“公共卫生”—— ...全文,1765101072,2025-12-07 09:51:12+08:00,0,0,0,1765217310412,https://m.weibo.cn/detail/5241155340995919,广东,2152477127,是宝藏挖掘机,f,https://m.weibo.cn/u/2152477127?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/804c31c7ly8gnf22gsy2qj20e80e874j.jpg?KID=imgbed,tva&Expires=1765228110&ssig=vODIJkZmNK",张雪峰 专业
5241150294198595,张雪峰老师谈成功之路，这集信息量大，让同学们都看看！. 吕培乔的微博视频 ,1765099869,2025-12-07 09:31:09+08:00,2,0,3,1765217310413,https://m.weibo.cn/detail/5241150294198595,福建,1999797901,吕培乔,m,https://m.weibo.cn/u/1999797901?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/77327e8dly8h0c1a4db2bj20u00u0dhh.jpg?KID=imgbed,tva&Expires=1765228110&ssig=VyJfEd9I%2BT",张雪峰 专业
5241146637814817,胖哥论坛真话可取，脏话不可取。公众期待的是有温度、有底线的专业指导，而非以敢说为名的情绪宣泄。#张雪峰复播后仍污言秽语#,1765098997,2025-12-07 09:16:37+08:00,0,0,1,1765217310414,https://m.weibo.cn/detail/5241146637814817,福建,1263692934,第一球迷胖哥,m,https://m.weibo.cn/u/1263692934?launchid=10000360-page_H5,"https://tva2.sinaimg.cn/crop.0.0.996.996.180/4b526c86jw8fb0zpbfklwj20ro0rojuj.jpg?KID=imgbed,tva&Expires=1765228110&ssig=IuiRwQ2QAf",张雪峰 专业
5241126123996408,【#正观早参#，一夜醒来知天下】 #百余名考生通过作弊入职政府等部门# ①今日大雪：二十四节气中第二十一个节气也是冬季的第三个节气，仲冬时节就此拉开帷幕②大湾区大学来了！大一新生入学后，先不分专业③2026全国征兵开始报名，报名前须完成兵役登记④网红张雪峰被处置详情披露，复播时依然频繁 ...全文,1765094106,2025-12-07 07:55:06+08:00,1,0,0,1765217358971,https://m.weibo.cn/detail/5241126123996408,,7373111326,正观新闻,m,https://m.weibo.cn/u/7373111326?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/0082YP4qly8hfszayblatj30go0go0tb.jpg?KID=imgbed,tva&Expires=1765228158&ssig=9heepFCSgC",张雪峰 专业
5241118579229708,草莽张雪峰想自己打出一片天，不靠代理人，他成出头鸟了，退还是不退，他自己好好想想，其实推荐专业这种事情，没什么前后眼，只能说叫科普，很多人压根就知道有些专业是干嘛的，纯属误人子弟。 ,1765092307,2025-12-07 07:25:07+08:00,0,0,0,1765217358971,https://m.weibo.cn/detail/5241118579229708,江苏,2382453424,风之子HA,m,https://m.weibo.cn/u/2382453424?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1024.1024.180/8e015ab0ly8hvjsttpb4oj20sg0sg40w.jpg?KID=imgbed,tva&Expires=1765228158&ssig=r8dqQw13bd",张雪峰 专业
5240679315801447,#张雪峰复播后仍污言秽语#张雪峰的吸引力，恰恰就在于污言秽语呀。张雪峰讲的东西本来就是大路货，你上知乎这样的平台翻一翻，到处都是。他没火之前，他说的那些专业段子在知乎上就已经存在好多年了，他其实就是个知乎搬运工。知乎的专业段子也非常极端，和现实差距也挺大的，但是比较有节目效果。 ...全文,1764987579,2025-12-06 02:19:39+08:00,91,6,15,1765217358971,https://m.weibo.cn/detail/5240679315801447,北京,6116180656,万柳小爵爷,m,https://m.weibo.cn/u/6116180656?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006FURZ6ly8hcm8z71jiaj30u00u00v5.jpg?KID=imgbed,tva&Expires=1765228158&ssig=97EsRDgiAR",张雪峰 专业
5240748312102422,#张雪峰复播后仍污言秽语#网络名人影响力不是恃名而狂的特权。在流量的浪潮里，唯有恪守底线、规范言行，才能真正行稳致远。否则，再大的流量也只是泡沫，一戳即破。当网络的聚光灯打在“网红”身上，流量便成了一把双刃剑。张雪峰曾以千万粉丝的体量，在网络空间拥有不小 ...全文,1765004029,2025-12-06 06:53:49+08:00,169,122,20,1765217358975,https://m.weibo.cn/detail/5240748312102422,浙江,2287614727,痴情音画,m,https://m.weibo.cn/u/2287614727?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.800.800.180/885a3b07ly8i2ys071tykj20m80m8mxs.jpg?KID=imgbed,tva&Expires=1765228158&ssig=%2BDwU0RigLw",张雪峰 专业
5240993446102036,张雪峰 吉林物化生，孩子喜欢化学，怎么规划？ 淄博 中年大爷再出发的微博视频 ,1765062473,2025-12-06 23:07:53+08:00,1,0,0,1765217358976,https://m.weibo.cn/detail/5240993446102036,山东,7549764123,中年大爷再出发,m,https://m.weibo.cn/u/7549764123?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.663.663.180/008eW2x5ly8hvg0tuiypgj30if0if3zp.jpg?KID=imgbed,tva&Expires=1765228158&ssig=QBuTb4EL%2B%2F",张雪峰 专业
5240792580098641,#张雪峰复播后仍污言秽语#他曾是“破局者”，却最终活成了自己当初反对的“流量投机者”。早期的他真的戳中了普通人的痛点——教育信息差太坑人，普通家庭查专业、选学校全靠瞎蒙，他用直白甚至有点糙的话拆解就业逻辑，帮人避开“生化环材天坑”“新闻专业难就业”的现实陷阱，这种“敢说真话”的价 ...全文,1765014583,2025-12-06 09:49:43+08:00,98,83,0,1765217358977,https://m.weibo.cn/detail/5240792580098641,黑龙江,2293439483,恰恰恰15,f,https://m.weibo.cn/u/2293439483?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/88b31bfbly8hloto1cxikj20u00u0q5n.jpg?KID=imgbed,tva&Expires=1765228158&ssig=z70zDe66gp",张雪峰 专业
5240956186003451,终于看到张雪峰塌房了，第一次认识张雪峰的时候是考研微博的段子手，后来就成了抖音指导高考的名人。我觉得真的要封杀他，膨胀后的丑陋嘴脸不能望，就是个十足的流氓样。不能理解为什么会红？专业上来说做的好的太多了，还是有人喜欢被人喷啊，有几次看他的连线两分钟我都看不下去，太神话他了，没事赶 ...全文,1765053590,2025-12-06 20:39:50+08:00,0,0,0,1765217358978,https://m.weibo.cn/detail/5240956186003451,安徽,2077152223,南楼画角晚画屏,m,https://m.weibo.cn/u/2077152223?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/7bced3dfly8h94u7d716vj20u00u0q7n.jpg?KID=imgbed,tva&Expires=1765228158&ssig=d8pCSdBUg5",张雪峰 专业
5240953933664562,【媒体评l#到底该扶持怎样的大V# 】据澎湃新闻报道：最近，多名头部网红，也就是网友们很熟悉的网络大V被集中处置，或封号或禁言，引发了不小的关注。这些大V平时深耕的行业、领域各不相同，被处置的原因也不一样，却有一个共通点：他们素来在社交媒体上行事张扬、作风高调，在网络空间中引发争议、撕 ...全文,1765053053,2025-12-06 20:30:53+08:00,0,0,0,1765217358978,https://m.weibo.cn/detail/5240953933664562,,2710066130,人口健康报,m,https://m.weibo.cn/u/2710066130?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/a18853d2ly8g12m3sj0xcj20u00u0tgn.jpg?KID=imgbed,tva&Expires=1765228158&ssig=HbhGsCQr2S",张雪峰 专业
5240953637179937,很多人最开始卖自己会的技能经常有德不配位的感觉。每当这时候我就会说：那你看看张雪峰破防骂人的视频，他在一个五分钟的视频里除了问候家人和生殖器，连话都说不明白。你觉得张雪峰做志愿填报的专业程度是多少？那么你猜他卖了多少份？那么你猜猜他的年收入呢？他的年收入可以抵得上一个小型的传统 ...全文,1765052982,2025-12-06 20:29:42+08:00,1,0,0,1765217358978,https://m.weibo.cn/detail/5240953637179937,江西,7835221653,越急见得越少越穷,f,https://m.weibo.cn/u/7835221653?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.367.367.180/008yfN4Nly8hw7pm300o8j30a70a70u3.jpg?KID=imgbed,tva&Expires=1765228158&ssig=9fRehXrOOS",张雪峰 专业
