note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar,source_keyword
5.24115E+15,张雪峰老师谈成功之路，这集信息量大，让同学们都看看！. 吕培乔的微博视频 ,1765099869,2025-12-07 09:31:09+08:00,2,0,3,1.76522E+12,https://m.weibo.cn/detail/5241150294198595,福建,1999797901,吕培乔,m,https://m.weibo.cn/u/1999797901?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/77327e8dly8h0c1a4db2bj20u00u0dhh.jpg?KID=imgbed,tva&Expires=1765228110&ssig=VyJfEd9I%2BT",张雪峰 专业
5.24115E+15,胖哥论坛真话可取，脏话不可取。公众期待的是有温度、有底线的专业指导，而非以敢说为名的情绪宣泄。#张雪峰复播后仍污言秽语#,1765098997,2025-12-07 09:16:37+08:00,0,0,1,1.76522E+12,https://m.weibo.cn/detail/5241146637814817,福建,1263692934,第一球迷胖哥,m,https://m.weibo.cn/u/1263692934?launchid=10000360-page_H5,"https://tva2.sinaimg.cn/crop.0.0.996.996.180/4b526c86jw8fb0zpbfklwj20ro0rojuj.jpg?KID=imgbed,tva&Expires=1765228110&ssig=IuiRwQ2QAf",张雪峰 专业
5.24113E+15,【#正观早参#，一夜醒来知天下】 #百余名考生通过作弊入职政府等部门# ①今日大雪：二十四节气中第二十一个节气也是冬季的第三个节气，仲冬时节就此拉开帷幕②大湾区大学来了！大一新生入学后，先不分专业③2026全国征兵开始报名，报名前须完成兵役登记④网红张雪峰被处置详情披露，复播时依然频繁 ...全文,1765094106,2025-12-07 07:55:06+08:00,1,0,0,1.76522E+12,https://m.weibo.cn/detail/5241126123996408,,7373111326,正观新闻,m,https://m.weibo.cn/u/7373111326?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/0082YP4qly8hfszayblatj30go0go0tb.jpg?KID=imgbed,tva&Expires=1765228158&ssig=9heepFCSgC",张雪峰 专业
5.24112E+15,草莽张雪峰想自己打出一片天，不靠代理人，他成出头鸟了，退还是不退，他自己好好想想，其实推荐专业这种事情，没什么前后眼，只能说叫科普，很多人压根就知道有些专业是干嘛的，纯属误人子弟。 ,1765092307,2025-12-07 07:25:07+08:00,0,0,0,1.76522E+12,https://m.weibo.cn/detail/5241118579229708,江苏,2382453424,风之子HA,m,https://m.weibo.cn/u/2382453424?launchid=10000360-page_H5,"https://tvax4.sinaimg.cn/crop.0.0.1024.1024.180/8e015ab0ly8hvjsttpb4oj20sg0sg40w.jpg?KID=imgbed,tva&Expires=1765228158&ssig=r8dqQw13bd",张雪峰 专业
5.24068E+15,#张雪峰复播后仍污言秽语#张雪峰的吸引力，恰恰就在于污言秽语呀。张雪峰讲的东西本来就是大路货，你上知乎这样的平台翻一翻，到处都是。他没火之前，他说的那些专业段子在知乎上就已经存在好多年了，他其实就是个知乎搬运工。知乎的专业段子也非常极端，和现实差距也挺大的，但是比较有节目效果。 ...全文,1764987579,2025-12-06 02:19:39+08:00,91,6,15,1.76522E+12,https://m.weibo.cn/detail/5240679315801447,北京,6116180656,万柳小爵爷,m,https://m.weibo.cn/u/6116180656?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006FURZ6ly8hcm8z71jiaj30u00u00v5.jpg?KID=imgbed,tva&Expires=1765228158&ssig=97EsRDgiAR",张雪峰 专业
5.24075E+15,#张雪峰复播后仍污言秽语#网络名人影响力不是恃名而狂的特权。在流量的浪潮里，唯有恪守底线、规范言行，才能真正行稳致远。否则，再大的流量也只是泡沫，一戳即破。当网络的聚光灯打在“网红”身上，流量便成了一把双刃剑。张雪峰曾以千万粉丝的体量，在网络空间拥有不小 ...全文,1765004029,2025-12-06 06:53:49+08:00,169,122,20,1.76522E+12,https://m.weibo.cn/detail/5240748312102422,浙江,2287614727,痴情音画,m,https://m.weibo.cn/u/2287614727?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.800.800.180/885a3b07ly8i2ys071tykj20m80m8mxs.jpg?KID=imgbed,tva&Expires=1765228158&ssig=%2BDwU0RigLw",张雪峰 专业
5.24099E+15,张雪峰 吉林物化生，孩子喜欢化学，怎么规划？ 淄博 中年大爷再出发的微博视频 ,1765062473,2025-12-06 23:07:53+08:00,1,0,0,1.76522E+12,https://m.weibo.cn/detail/5240993446102036,山东,7549764123,中年大爷再出发,m,https://m.weibo.cn/u/7549764123?launchid=10000360-page_H5,"https://tvax2.sinaimg.cn/crop.0.0.663.663.180/008eW2x5ly8hvg0tuiypgj30if0if3zp.jpg?KID=imgbed,tva&Expires=1765228158&ssig=QBuTb4EL%2B%2F",张雪峰 专业
5.24079E+15,#张雪峰复播后仍污言秽语#他曾是“破局者”，却最终活成了自己当初反对的“流量投机者”。早期的他真的戳中了普通人的痛点——教育信息差太坑人，普通家庭查专业、选学校全靠瞎蒙，他用直白甚至有点糙的话拆解就业逻辑，帮人避开“生化环材天坑”“新闻专业难就业”的现实陷阱，这种“敢说真话”的价 ...全文,1765014583,2025-12-06 09:49:43+08:00,98,83,0,1.76522E+12,https://m.weibo.cn/detail/5240792580098641,黑龙江,2293439483,恰恰恰15,f,https://m.weibo.cn/u/2293439483?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/88b31bfbly8hloto1cxikj20u00u0q5n.jpg?KID=imgbed,tva&Expires=1765228158&ssig=z70zDe66gp",张雪峰 专业
5.24096E+15,终于看到张雪峰塌房了，第一次认识张雪峰的时候是考研微博的段子手，后来就成了抖音指导高考的名人。我觉得真的要封杀他，膨胀后的丑陋嘴脸不能望，就是个十足的流氓样。不能理解为什么会红？专业上来说做的好的太多了，还是有人喜欢被人喷啊，有几次看他的连线两分钟我都看不下去，太神话他了，没事赶 ...全文,1765053590,2025-12-06 20:39:50+08:00,0,0,0,1.76522E+12,https://m.weibo.cn/detail/5240956186003451,安徽,2077152223,南楼画角晚画屏,m,https://m.weibo.cn/u/2077152223?launchid=10000360-page_H5,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/7bced3dfly8h94u7d716vj20u00u0q7n.jpg?KID=imgbed,tva&Expires=1765228158&ssig=d8pCSdBUg5",张雪峰 专业
5.24095E+15,【媒体评l#到底该扶持怎样的大V# 】据澎湃新闻报道：最近，多名头部网红，也就是网友们很熟悉的网络大V被集中处置，或封号或禁言，引发了不小的关注。这些大V平时深耕的行业、领域各不相同，被处置的原因也不一样，却有一个共通点：他们素来在社交媒体上行事张扬、作风高调，在网络空间中引发争议、撕 ...全文,1765053053,2025-12-06 20:30:53+08:00,0,0,0,1.76522E+12,https://m.weibo.cn/detail/5240953933664562,,2710066130,人口健康报,m,https://m.weibo.cn/u/2710066130?launchid=10000360-page_H5,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/a18853d2ly8g12m3sj0xcj20u00u0tgn.jpg?KID=imgbed,tva&Expires=1765228158&ssig=HbhGsCQr2S",张雪峰 专业
